0,1,1.05
0.048931,0.99832,1.0362
0.095542,1.0031,1.0227
0.14025,1.014,1.0097
0.18346,1.0309,0.9971
0.2753,1.0878,0.97071
0.36486,1.1711,0.94639
0.45494,1.2806,0.92434
0.54843,1.4163,0.90482
0.65584,1.5926,0.88714
0.7729,1.803,0.87359
0.90241,2.0507,0.86518
1.0475,2.3396,0.86321
1.2461,2.7459,0.87182
1.4773,3.2285,0.89608
1.7477,3.7997,0.94172
2.0648,4.4735,1.0168
2.5602,5.5273,1.1771
3.1705,6.8235,1.4387
3.9207,8.4066,1.8543
4.8396,10.319,2.5041
6.1415,12.961,3.6886
7.757,16.111,5.582
9.7114,19.649,8.5061
11.974,23.2,12.844
13.392,25.029,16.155
14.835,26.439,20.063
16.238,27.201,24.503
17.519,27.091,29.308
18.579,25.912,34.219
19.309,23.602,38.838
19.615,20.251,42.776
19.444,16.084,45.719
18.868,11.937,47.337
17.913,7.7736,47.952
16.628,3.8772,47.659
15.09,0.4506,46.634
13.582,-2.1013,45.299
11.999,-4.1687,43.722
10.393,-5.7698,42.031
8.8086,-6.9577,40.332
7.3249,-7.7811,38.749
5.9143,-8.34,37.264
4.5916,-8.6906,35.898
3.3657,-8.8839,34.66
1.5447,-8.9696,32.873
-0.0057995,-8.878,31.394
-1.3075,-8.7085,30.174
-2.3889,-8.5235,29.165
-3.1811,-8.3754,28.42
-3.852,-8.2545,27.781
-4.4209,-8.1684,27.231
-4.9065,-8.1206,26.756
-5.3872,-8.1133,26.287
-5.7984,-8.155,25.897
-6.1565,-8.2421,25.58
-6.4769,-8.3689,25.331
-6.7958,-8.5433,25.135
-7.0939,-8.7485,25.015
-7.3779,-8.9755,24.972
-7.6538,-9.214,25.003
-7.9732,-9.4956,25.132
-8.2841,-9.7604,25.359
-8.5822,-9.99,25.676
-8.8626,-10.166,26.07
-9.1637,-10.284,26.613
-9.4109,-10.282,27.2
-9.5871,-10.148,27.787
-9.681,-9.8859,28.325
-9.6838,-9.493,28.787
-9.5858,-9.0167,29.1
-9.3946,-8.5012,29.239
-9.1289,-7.9925,29.198
-8.7456,-7.4488,28.936
-8.3368,-7.0305,28.476
-7.947,-6.7693,27.871
-7.6143,-6.673,27.197
-7.399,-6.711,26.627
-7.2546,-6.8499,26.082
-7.1872,-7.0799,25.591
-7.1983,-7.3872,25.177
-7.32,-7.8702,24.793
-7.5576,-8.4258,24.613
-7.8964,-9.0108,24.672
-8.3036,-9.5686,24.98
-8.7146,-10.013,25.491
-9.1134,-10.306,26.182
-9.4551,-10.392,26.988
-9.6948,-10.242,27.815
-9.792,-9.9182,28.47
-9.7669,-9.449,28.98
-9.6178,-8.8862,29.294
-9.3614,-8.2886,29.385
-9.0194,-7.7114,29.255
-8.6302,-7.2217,28.922
-8.232,-6.8562,28.427
-7.8597,-6.6334,27.827
-7.5638,-6.554,27.229
-7.3323,-6.591,26.624
-7.1761,-6.7363,26.044
-7.1015,-6.9758,25.52
-7.1146,-7.3369,25.029
-7.2284,-7.782,24.672
-7.4374,-8.2887,24.477
-7.7277,-8.8281,24.467
-8.1155,-9.4162,24.681
-8.5502,-9.9382,25.14
-8.9937,-10.323,25.823
-9.3945,-10.508,26.665
-9.6799,-10.458,27.493
-9.849,-10.188,28.278
-9.8746,-9.7228,28.924
-9.7537,-9.1123,29.36
-9.5352,-8.5146,29.532
-9.2304,-7.9268,29.494
-8.8669,-7.3987,29.256
-8.4763,-6.9691,28.855
-8.0712,-6.6463,28.306
-7.7037,-6.4663,27.673
-7.3992,-6.4297,27.001
-7.1753,-6.5221,26.338
-7.047,-6.7094,25.758
-7.0012,-6.9861,25.243
-7.0387,-7.3405,24.818
-7.156,-7.7587,24.503
-7.4252,-8.3954,24.283
-7.8105,-9.0719,24.341
-8.2854,-9.7207,24.702
-8.7973,-10.259,25.355
-9.2461,-10.576,26.163
-9.6245,-10.654,27.088
-9.8795,-10.455,28.021
-9.9736,-9.9904,28.84
-9.9113,-9.429,29.357
-9.7198,-8.7833,29.65
-9.4162,-8.1219,29.698
-9.0321,-7.5084,29.511
-8.5621,-6.9487,29.081
-8.0911,-6.5523,28.469
-7.6635,-6.3386,27.736
-7.3142,-6.2996,26.961
-7.1004,-6.383,26.334
-6.9626,-6.5634,25.743
-6.9044,-6.8305,25.212
-6.926,-7.1726,24.763
-7.0871,-7.7758,24.292
-7.398,-8.4742,24.088
-7.841,-9.2112,24.199
-8.3691,-9.9088,24.644
-8.8362,-10.396,25.268
-9.2859,-10.713,26.083
-9.6711,-10.799,27.019
-9.9449,-10.622,27.978
-10.063,-10.24,28.754
-10.041,-9.6877,29.367
-9.877,-9.0237,29.753
-9.5878,-8.3158,29.884
-9.2045,-7.639,29.764
-8.7634,-7.0555,29.419
-8.3054,-6.6054,28.889
-7.8673,-6.3085,28.238
-7.5049,-6.1689,27.575
-7.2062,-6.1552,26.891
-6.9838,-6.2582,26.22
-6.8454,-6.4634,25.591
-6.7919,-6.7896,24.979
-6.8417,-7.2105,24.477
-6.9919,-7.7103,24.115
-7.234,-8.27,23.917
-7.6117,-8.9637,23.919
-8.0767,-9.6538,24.2
-8.598,-10.27,24.771
-9.1256,-10.731,25.602
-9.5911,-10.95,26.594
-9.9501,-10.881,27.654
-10.148,-10.506,28.649
-10.155,-9.8593,29.45
-10.012,-9.1861,29.884
-9.7441,-8.4635,30.072
-9.3744,-7.7601,30.007
-8.9374,-7.135,29.713
-8.4238,-6.5851,29.181
-7.9238,-6.211,28.489
-7.4781,-6.0227,27.698
-7.117,-6.0046,26.878
-6.891,-6.1033,26.202
-6.7444,-6.2988,25.565
-6.6798,-6.5809,24.99
-6.6971,-6.9388,24.496
-6.8226,-7.4609,24.031
-7.0586,-8.0623,23.746
-7.396,-8.7168,23.672
-7.8162,-9.3894,23.832
-8.2952,-10.036,24.239
-8.8049,-10.588,24.894
-9.3062,-10.973,25.768
-9.7502,-11.127,26.792
-10.076,-11.009,27.822
-10.261,-10.627,28.782
-10.273,-10.016,29.56
-10.112,-9.2368,30.075
-9.8423,-8.496,30.271
-9.4732,-7.7733,30.223
-9.0361,-7.1247,29.947
-8.5653,-6.5916,29.487
-8.0787,-6.183,28.868
-7.6273,-5.9291,28.152
-7.237,-5.8273,27.387
-6.9265,-5.8614,26.616
-6.7133,-6.0033,25.905
-6.5869,-6.2434,25.244
-6.5486,-6.5711,24.657
-6.5971,-6.9756,24.163
-6.7596,-7.5384,23.725
-7.0313,-8.177,23.476
-7.4027,-8.8651,23.446
-7.8548,-9.5663,23.66
-8.3633,-10.235,24.128
-8.8987,-10.798,24.85
-9.4203,-11.179,25.795
-9.8777,-11.314,26.887
-10.209,-11.161,27.976
-10.389,-10.733,28.979
-10.39,-10.068,29.784
-10.209,-9.2348,30.308
-9.9188,-8.4506,30.498
-9.5267,-7.6904,30.434
-9.0656,-7.0112,30.138
-8.5709,-6.4543,29.652
-8.0634,-6.0296,29.01
-7.5916,-5.7621,28.271
-7.1811,-5.6477,27.483
-6.85,-5.6694,26.686
-6.615,-5.8013,25.942
-6.4679,-6.0328,25.244
-6.4101,-6.3532,24.617
-6.4405,-6.7523,24.079
-6.5823,-7.3077,23.587
-6.8345,-7.9446,23.273
-7.1896,-8.6413,23.17
-7.6315,-9.3679,23.301
-8.1395,-10.084,23.687
-8.6895,-10.725,24.337
-9.2456,-11.217,25.234
-9.7604,-11.487,26.321
-10.185,-11.468,27.512
-10.461,-11.133,28.669
-10.545,-10.503,29.656
-10.427,-9.6421,30.364
-10.177,-8.8211,30.685
-9.8086,-7.9953,30.737
-9.3511,-7.2306,30.533
-8.8408,-6.578,30.11
-8.2894,-6.0451,29.49
-7.7613,-5.6818,28.743
-7.2877,-5.4875,27.92
-6.8916,-5.4447,27.073
-6.6046,-5.5211,26.297
-6.4021,-5.6995,25.555
-6.2866,-5.9689,24.869
-6.2578,-6.319,24.257
-6.3649,-6.9726,23.519
-6.6513,-7.7652,23.041
-7.1073,-8.6604,22.881
-7.6991,-9.6056,23.095
-8.255,-10.364,23.575
-8.8491,-11.027,24.339
-9.4405,-11.51,25.363
-9.9754,-11.734,26.578
-10.388,-11.635,27.838
-10.638,-11.208,29.031
-10.685,-10.488,30.02
-10.523,-9.5466,30.7
-10.234,-8.6706,30.98
-9.8273,-7.8055,30.983
-9.3354,-7.0166,30.726
-8.7952,-6.3524,30.254
-8.226,-5.8232,29.598
-7.6836,-5.4638,28.823
-7.1974,-5.2705,27.98
-6.7884,-5.2249,27.116
-6.4821,-5.2978,26.305
-6.2622,-5.4737,25.528
-6.1309,-5.7407,24.805
-6.0878,-6.0888,24.155
-6.1766,-6.7435,23.354
-6.4487,-7.5436,22.805
-6.8964,-8.4586,22.567
-7.4891,-9.4447,22.701
-8.0534,-10.256,23.118
-8.6691,-10.997,23.832
-9.299,-11.584,24.831
-9.8913,-11.931,26.06
-10.393,-11.952,27.435
-10.732,-11.602,28.788
-10.854,-10.898,29.959
-10.742,-9.91,30.814
-10.482,-8.9853,31.208
-10.088,-8.0486,31.305
-9.5907,-7.1739,31.119
-9.0295,-6.4187,30.689
-8.4194,-5.7942,30.046
-7.826,-5.3511,29.259
-7.2833,-5.0883,28.385
-6.8159,-4.9862,27.476
-6.4627,-5.013,26.635
-6.1937,-5.1449,25.82
-6.0116,-5.3692,25.05
-5.9167,-5.6753,24.34
-5.9238,-6.2322,23.472
-6.0942,-6.9236,22.797
-6.4226,-7.7326,22.359
-6.8917,-8.6399,22.208
-7.4078,-9.4997,22.352
-8.0068,-10.361,22.793
-8.6631,-11.157,23.549
-9.3355,-11.801,24.608
-9.884,-12.156,25.717
-10.367,-12.265,26.948
-10.741,-12.085,28.214
-10.97,-11.607,29.41
-11.026,-10.856,30.424
-10.895,-9.9124,31.159
-10.582,-8.8709,31.559
-10.117,-7.8247,31.61
-9.4997,-6.8057,31.315
-8.8154,-5.9656,30.72
-8.123,-5.3442,29.896
-7.4709,-4.9464,28.94
-6.9745,-4.7663,28.08
-6.5507,-4.7169,27.206
-6.2086,-4.7821,26.343
-5.9535,-4.9453,25.513
-5.7671,-5.2387,24.615
-5.6954,-5.6336,23.805
-5.7354,-6.1209,23.102
-5.8816,-6.6952,22.529
-6.1902,-7.5004,22.04
-6.6406,-8.4126,21.822
-7.2232,-9.3998,21.923
-7.9129,-10.408,22.389
-8.6256,-11.304,23.185
-9.3632,-12.035,24.332
-10.068,-12.48,25.78
-10.665,-12.535,27.41
-11.045,-12.183,28.885
-11.222,-11.469,30.199
-11.163,-10.464,31.207
-10.871,-9.2671,31.817
-10.464,-8.2058,31.989
-9.9378,-7.2013,31.854
-9.3331,-6.318,31.446
-8.6905,-5.5975,30.825
-8.0521,-5.0563,30.058
-7.4491,-4.6893,29.194
-6.9066,-4.4847,28.277
-6.4417,-4.4204,27.346
-6.0634,-4.4727,26.425
-5.7765,-4.6276,25.536
-5.5818,-4.8714,24.697
-5.4779,-5.1938,23.921
-5.4798,-5.8061,22.915
-5.6668,-6.5682,22.118
-6.0349,-7.4687,21.58
-6.5648,-8.4977,21.361
-7.1003,-9.411,21.462
-7.7246,-10.352,21.854
-8.4187,-11.262,22.566
-9.1497,-12.061,23.604
-9.7779,-12.587,24.747
-10.363,-12.88,26.072
-10.86,-12.877,27.502
-11.227,-12.545,28.932
-11.425,-11.878,30.24
-11.425,-10.936,31.302
-11.215,-9.8091,32.026
-10.814,-8.5976,32.367
-10.274,-7.4477,32.334
-9.6297,-6.4172,31.979
-8.9294,-5.5629,31.358
-8.219,-4.9115,30.55
-7.5794,-4.4826,29.687
-6.9932,-4.2169,28.763
-6.4784,-4.0965,27.816
-6.0465,-4.0985,26.872
-5.6867,-4.2094,25.904
-5.4256,-4.4172,24.98
-5.2618,-4.709,24.116
-5.1921,-5.0764,23.324
-5.2205,-5.581,22.525
-5.3604,-6.176,21.853
-5.6084,-6.8599,21.331
-5.9591,-7.6321,20.983
-6.4069,-8.4877,20.84
-6.9496,-9.4108,20.937
-7.5788,-10.37,21.31
-8.2775,-11.317,21.986
-8.9704,-12.128,22.907
-9.6722,-12.787,24.102
-10.342,-13.206,25.534
-10.931,-13.306,27.122
-11.387,-13.024,28.751
-11.653,-12.355,30.264
-11.691,-11.346,31.512
-11.491,-10.085,32.385
-11.129,-8.872,32.787
-10.616,-7.6754,32.838
-9.9889,-6.5781,32.565
-9.2914,-5.6396,32.025
-8.5602,-4.8838,31.279
-7.8434,-4.3276,30.394
-7.1736,-3.9622,29.422
-6.5744,-3.7628,28.413
-6.0769,-3.6996,27.437
-5.665,-3.7452,26.476
-5.341,-3.882,25.548
-5.1046,-4.0955,24.663
-4.9218,-4.4738,23.591
-4.8751,-4.9552,22.627
-4.9587,-5.5347,21.79
-5.164,-6.2153,21.103
-5.4775,-6.9881,20.599
-5.9031,-7.8632,20.297
-6.4391,-8.8322,20.235
-7.078,-9.8744,20.455
-7.8772,-11.051,21.063
-8.7613,-12.173,22.113
-9.6841,-13.105,23.618
-10.569,-13.681,25.513
-11.133,-13.778,27.054
-11.585,-13.548,28.631
-11.882,-12.974,30.134
-11.997,-12.079,31.45
-11.91,-10.927,32.472
-11.621,-9.6264,33.128
-11.147,-8.2887,33.39
-10.523,-7.0141,33.273
-9.7375,-5.8045,32.79
-8.8947,-4.828,32.015
-8.053,-4.1082,31.033
-7.258,-3.6309,29.936
-6.6372,-3.3853,28.958
-6.0895,-3.2713,27.97
-5.6226,-3.2675,26.993
-5.24,-3.3535,26.041
-4.8995,-3.5462,24.977
-4.6684,-3.8231,23.974
-4.5415,-4.1737,23.042
-4.5123,-4.5936,22.19
-4.5845,-5.1358,21.359
-4.7631,-5.7658,20.653
-5.0465,-6.4881,20.091
-5.4311,-7.3088,19.7
-5.9145,-8.2298,19.509
-6.4989,-9.2438,19.558
-7.1806,-10.328,19.891
-7.9487,-11.438,20.548
-8.7437,-12.462,21.509
-9.5722,-13.357,22.815
-10.393,-14.015,24.446
-11.147,-14.323,26.328
-11.773,-14.175,28.339
-12.192,-13.527,30.281
-12.344,-12.407,31.954
-12.205,-10.911,33.196
-11.864,-9.489,33.817
-11.338,-8.0508,34.03
-10.665,-6.701,33.856
-9.8909,-5.518,33.356
-9.0627,-4.545,32.609
-8.2303,-3.7999,31.686
-7.4325,-3.2756,30.652
-6.6982,-2.9445,29.566
-6.0831,-2.7771,28.534
-5.5492,-2.7264,27.51
-5.1002,-2.7704,26.509
-4.7366,-2.8904,25.542
-4.4085,-3.1151,24.435
-4.1921,-3.4139,23.394
-4.0801,-3.7782,22.427
-4.0645,-4.2061,21.54
-4.1611,-4.8072,20.599
-4.3816,-5.5129,19.802
-4.7259,-6.333,19.175
-5.1905,-7.2815,18.753
-5.7103,-8.2504,18.584
-6.3322,-9.3242,18.657
-7.0549,-10.483,19.02
-7.8702,-11.684,19.719
-8.7221,-12.813,20.744
-9.6174,-13.822,22.147
-10.514,-14.593,23.914
-11.352,-14.994,25.976
-12.062,-14.899,28.211
-12.558,-14.242,30.399
-12.767,-13.042,32.312
-12.657,-11.396,33.763
-12.321,-9.8303,34.508
-11.78,-8.2315,34.806
-11.072,-6.7189,34.678
-10.246,-5.3826,34.187
-9.3605,-4.2832,33.428
-8.4612,-3.4293,32.477
-7.5902,-2.8148,31.404
-6.7786,-2.4099,30.273
-6.0981,-2.187,29.212
-5.4965,-2.086,28.158
-4.9783,-2.0826,27.126
-4.5443,-2.1554,26.125
-4.1424,-2.3137,25.009
-3.8435,-2.5353,23.948
-3.6403,-2.8087,22.945
-3.5242,-3.1288,22.004
-3.4885,-3.6075,20.898
-3.5736,-4.1679,19.906
-3.7758,-4.82,19.041
-4.0882,-5.5835,18.324
-4.4286,-6.3143,17.861
-4.8496,-7.1428,17.539
-5.3551,-8.0745,17.382
-5.948,-9.1093,17.425
-6.9174,-10.698,17.882
-8.0572,-12.394,18.936
-9.3345,-14.032,20.697
-10.662,-15.332,23.191
-11.494,-15.826,25.183
-12.233,-15.912,27.359
-12.821,-15.511,29.584
-13.2,-14.599,31.69
-13.323,-13.21,33.492
-13.162,-11.482,34.831
-12.715,-9.5828,35.618
-12.021,-7.6711,35.832
-11.138,-5.9107,35.533
-10.131,-4.4125,34.82
-9.0716,-3.2307,33.802
-8.0182,-2.3667,32.604
-7.1707,-1.8562,31.53
-6.3842,-1.5176,30.431
-5.6721,-1.321,29.332
-5.0425,-1.2365,28.252
-4.4688,-1.2391,27.143
-3.9875,-1.3138,26.072
-3.5942,-1.4419,25.045
-3.2827,-1.6098,24.062
-3.0215,-1.8351,23.014
-2.8445,-2.093,22.021
-2.7437,-2.3806,21.084
-2.7107,-2.7001,20.204
-2.7385,-3.0563,19.382
-2.8249,-3.4545,18.621
-2.9683,-3.9019,17.924
-3.1675,-4.408,17.298
-3.4461,-5.0325,16.711
-3.7952,-5.7505,16.229
-4.2204,-6.5744,15.871
-4.7277,-7.5157,15.662
-5.5785,-9.0239,15.681
-6.6205,-10.774,16.173
-7.8568,-12.701,17.284
-9.2604,-14.628,19.162
-10.199,-15.715,20.788
-11.145,-16.582,22.76
-12.052,-17.109,25.035
-12.864,-17.182,27.517
-13.52,-16.707,30.062
-13.948,-15.656,32.463
-14.093,-14.08,34.516
-13.93,-12.092,36.058
-13.516,-10.084,36.921
-12.869,-8.0582,37.251
-12.03,-6.1551,37.086
-11.051,-4.4778,36.507
-10.026,-3.1258,35.655
-8.9765,-2.0571,34.607
-7.9445,-1.2613,33.44
-6.9632,-0.70397,32.22
-6.1265,-0.36304,31.094
-5.3632,-0.15615,29.981
-4.6791,-0.054097,28.896
-4.0762,-0.03085,27.847
-3.5341,-0.066871,26.797
-3.0727,-0.14632,25.789
-2.6863,-0.25502,24.823
-2.368,-0.38276,23.896
-2.0998,-0.52965,22.967
-1.8904,-0.68526,22.078
-1.7332,-0.84692,21.226
-1.6211,-1.0142,20.411
-1.5482,-1.1885,19.631
-1.5106,-1.371,18.884
-1.5049,-1.5642,18.171
-1.5282,-1.7716,17.491
-1.5827,-2.0141,16.799
-1.6672,-2.2824,16.144
-1.7819,-2.5822,15.529
-1.9271,-2.9202,14.953
-2.1393,-3.3775,14.331
-2.4007,-3.9111,13.774
-2.7174,-4.5356,13.292
-3.0969,-5.2673,12.898
-3.8523,-6.6815,12.502
-4.8348,-8.4889,12.487
-6.0865,-10.728,13.039
-7.6445,-13.332,14.429
-8.8358,-15.15,15.951
-10.138,-16.905,18.078
-11.503,-18.391,20.86
-12.844,-19.338,24.247
-13.767,-19.513,27.105
-14.544,-19.1,30.064
-15.107,-18.04,32.934
-15.401,-16.354,35.507
-15.383,-14.138,37.572
-15.034,-11.597,38.985
-14.367,-8.9523,39.689
-13.427,-6.4002,39.706
-12.294,-4.1332,39.152
-11.032,-2.2347,38.173
-9.7125,-0.74518,36.903
-8.3968,0.35423,35.484
-7.3611,1.0029,34.295
-6.3806,1.462,33.105
-5.4687,1.7663,31.941
-4.6334,1.9498,30.816
-3.7643,2.0515,29.57
-3.0013,2.0696,28.388
-2.3394,2.0349,27.27
-1.7709,1.9712,26.213
-1.1585,1.8733,24.928
-0.66368,1.7804,23.724
-0.26605,1.7093,22.591
0.056113,1.669,21.524
0.2837,1.6619,20.671
0.47995,1.6817,19.857
0.65263,1.7299,19.081
0.80972,1.8072,18.341
0.93875,1.8979,17.727
1.0645,2.0119,17.139
1.1901,2.1505,16.576
1.3189,2.3149,16.039
1.4769,2.5407,15.446
1.6475,2.8074,14.889
1.8347,3.1195,14.37
2.0433,3.482,13.889
2.3221,3.9795,13.38
2.6444,4.5663,12.939
3.0184,5.2558,12.576
3.454,6.0613,12.308
4.0625,7.1797,12.143
4.7893,8.5041,12.19
5.6514,10.047,12.519
6.6644,11.798,13.22
7.7821,13.633,14.339
9.0421,15.537,16.02
10.418,17.352,18.362
11.846,18.832,21.4
12.905,19.543,24.142
13.875,19.726,27.157
14.686,19.258,30.286
15.263,18.082,33.313
15.541,16.211,35.985
15.469,13.809,38.071
15.032,11.098,39.423
14.258,8.2992,39.989
13.272,5.7934,39.853
12.102,3.5855,39.184
10.818,1.7625,38.116
9.4885,0.34652,36.802
8.3773,-0.55294,35.605
7.3048,-1.2157,34.374
6.2918,-1.6781,33.147
5.3522,-1.9797,31.951
4.4631,-2.1635,30.756
3.6645,-2.249,29.616
2.9554,-2.2659,28.534
2.3321,-2.2383,27.506
1.6067,-2.1618,26.184
1.0111,-2.0703,24.948
0.52568,-1.9874,23.789
0.12975,-1.9275,22.698
-0.11445,-1.9029,21.941
-0.32764,-1.8971,21.215
-0.51564,-1.9116,20.517
-0.68415,-1.9471,19.848
-0.83838,-2.0042,19.205
-0.98235,-2.0837,18.588
-1.1198,-2.1866,17.996
-1.2546,-2.3136,17.429
-1.4096,-2.4891,16.813
-1.5697,-2.6996,16.23
-1.739,-2.948,15.68
-1.9216,-3.2374,15.165
-2.1572,-3.631,14.613
-2.4227,-4.0933,14.114
-2.7245,-4.6332,13.678
-3.07,-5.26,13.312
-3.5458,-6.1258,12.987
-4.1065,-7.1467,12.807
-4.7655,-8.3384,12.81
-5.5372,-9.7085,13.049
-6.6577,-11.629,13.763
-7.9824,-13.764,15.109
-9.4968,-15.955,17.258
-11.134,-17.889,20.332
-12.171,-18.775,22.753
-13.156,-19.241,25.487
-14.028,-19.158,28.42
-14.718,-18.44,31.38
-15.161,-17.05,34.147
-15.295,-15.076,36.486
-15.089,-12.676,38.213
-14.547,-10.043,39.225
-13.779,-7.6035,39.513
-12.801,-5.3399,39.243
-11.671,-3.3678,38.516
-10.451,-1.7478,37.463
-9.3283,-0.59884,36.346
-8.2192,0.27772,35.138
-7.1536,0.91283,33.894
-6.1527,1.3476,32.656
-5.3202,1.6032,31.57
-4.5563,1.7576,30.519
-3.8631,1.8349,29.508
-3.2404,1.8558,28.54
-2.4437,1.8192,27.184
-1.7815,1.7375,25.914
-1.2376,1.6406,24.719
-0.79433,1.5481,23.594
-0.52032,1.4895,22.801
-0.28504,1.443,22.04
-0.082522,1.4107,21.308
0.093066,1.3939,20.604
0.24711,1.3932,19.925
0.38378,1.4091,19.272
0.50698,1.4422,18.642
0.62053,1.4926,18.036
0.73761,1.5678,17.4
0.85069,1.6649,16.79
0.96299,1.785,16.205
1.0778,1.9293,15.647
1.209,2.115,15.07
1.35,2.334,14.523
1.5042,2.5901,14.007
1.6753,2.8872,13.524
1.9068,3.3012,12.994
2.1741,3.7906,12.517
2.4844,4.3677,12.102
2.8463,5.0452,11.76
3.3499,5.9867,11.47
3.9537,7.1132,11.334
4.6751,8.4479,11.4
5.5329,10.004,11.739
6.784,12.19,12.643
8.2845,14.642,14.313
10.015,17.142,16.973
11.878,19.244,20.779
12.962,20.04,23.55
13.971,20.325,26.62
14.834,19.968,29.84
15.478,18.896,33.004
15.837,17.101,35.862
15.853,14.724,38.169
15.5,11.972,39.753
14.8,9.0646,40.541
13.873,6.4274,40.584
12.742,4.0531,40.057
11.473,2.0463,39.088
10.133,0.44766,37.831
8.9737,-0.61192,36.628
7.8407,-1.4087,35.372
